tweet_author,tweet,like_count
Joe Biden,"10 million jobs—more than ever created before at this point of a presidency. 
3.5% unemployment rate—a near record low in the history of this country. 
More than 220 million Americans were vaccinated. 
Record small business creation. 

That’s our economic record.",13658
Joe Biden,"Every Republican in Congress voted against lower prescription drug prices.
 
Against lower health care costs.
Against a fairer tax system.
Against tackling the climate crisis.
Against lowering your energy costs.
Against creating good-paying jobs.

They chose the already-powerful.",17083
Joe Biden,"Wall Street didn’t build this country. You did. The working people—the middle class—built this nation. And unions built the middle class.

We won’t let anyone or anything tear America apart.",22294
Joe Biden,"Every election is a choice. My dad used to say: “Don’t compare me to the Almighty. Compare me to the alternative.”

Well, the alternative to the Democrats is the MAGA Republicans.",75238
Joe Biden,"Every single Republican voted against:
❌ Lowering prescription drug prices
❌ Lower health care costs
❌ Tackling the climate crisis
❌ Lower energy costs
❌ Creating good-paying jobs
❌ A fairer tax system",27390
Joe Biden,"We had to take on the big drug companies to pass the Inflation Reduction Act.

For decades, Big Pharma fought to block giving Medicare the power to negotiate for lower prices.

And, for decades, Big Pharma won.

Not this year. The American people won. And big pharma lost.",8644
Joe Biden,"In 2020, 81 million Americans voted to save our democracy.

That’s why Donald Trump isn’t just a former president. He’s a defeated former president.

Now, you need to vote to save democracy again.",68033
Joe Biden,"In Maryland to discuss what’s at stake in this election and how we will continue to deliver for the American people. Tune in now.
https://t.co/hhDR6fnS10",3050
Joe Biden,"Yesterday, we put out a plan to bring relief to millions of working and middle-class people with student loans.

We’re keeping my campaign promise and forgiving up to $10,000 of federal student loan debt for individuals making less than $125,000 a year.",14112
Joe Biden,"The Inflation Reduction Act is a loss for Big Pharma. 

This is a win for the American people—for you.",12574
Joe Biden,"My plan to address student loan debt is responsible, fair, and focuses the benefit on middle-class and working families. https://t.co/IVp95AfuYW",8726
Joe Biden,I will never apologize for helping working Americans and the middle-class. https://t.co/tZ9HTu744j,20376
Joe Biden,"Today, we’re meeting my campaign commitment with targeted debt relief to folks from families who need it most. 

If you received a Pell Grant while in college and make less than $125,000 a year, you are eligible for up to $20,000 in debt reduction. https://t.co/1soacSBajg",8450
Joe Biden,"We'll no longer have a situation where 55 of the largest corporations in America pay zero in federal income taxes on $40 billion in profits thanks to the Inflation Reduction Act.

And no one making less than $400,000 per year will pay a penny more in federal taxes.",20161
Joe Biden,"The Inflation Reduction Act caps insulin prices for Medicare recipients at $35 for a month's supply. 

It's a game changer.",22088
Joe Biden,"In this historic moment, Democrats sided with the American people—and every single Republican in the Congress sided with the special interests. 
https://t.co/NblX0IhwKR",10817
Joe Biden,"The Inflation Reduction Act will reduce the deficit without raising a penny in taxes on people making under $400,000 a year.",16799
Joe Biden,"Today, there are more people working in America than before the pandemic began. In fact, there are more people working in America than at any point in American history.",24023
Joe Biden,I remember sitting at my mom and dad’s dining room table and watching them choose which bills they were going to pay that month because there wasn’t enough money to pay all of them. That’s why I’m doing everything in my power to lower costs for families.,52591
Joe Biden,"The Inflation Reduction Act caps out-of-pocket expenses for prescription drug prices at no more than $2,000 a year for Medicare recipients.",11924
Joe Biden,"Let's be clear: At this historic moment, Democrats sided with the American people, and every single Republican in Congress sided with special interests.

https://t.co/ll2x4Nc7Kj",19468
Joe Biden,"From the fundamental right to privacy to the benefits we depend on, like Social Security and Medicare—so much is at risk in this midterm election.

With 80 days until Election Day, check your voter registration: https://t.co/Hy8C4mIL2M",4790
Joe Biden,The midterms will be here before we know it. Join me and @DrBiden in Maryland for a grassroots event to hear what's at stake in this election and how we will continue to deliver for the American people. RSVP today: https://t.co/vP1YSEVJE4,4020
Joe Biden,"Two years ago, I accepted the Democratic Party’s nomination for president.

I'm incredibly grateful for the trust you have put in me and @KamalaHarris. Since then, we've made historic infrastructure investments, achieved record job growth, and began rebuilding our economy. https://t.co/Q1dKniGpLq",18118
Joe Biden,"The Inflation Reduction Act is the biggest step forward on climate ever.  

It includes ensuring that we create clean energy opportunities in frontline and fenceline communities that have been smothered by legacy pollution and it will help fight environmental injustice.",9261
Joe Biden,We're seeing a stronger labor market where jobs are booming and more Americans are working than ever in history. That's what happens when you build an economy from the bottom up and the middle out—it gives everyone a chance to get ahead.,12873
Joe Biden,"We passed the Inflation Reduction Act while keeping my campaign commitment: No one earning less than $400,000 a year will pay a single penny more in federal taxes.",30383
Joe Biden,"Every single Republican who voted against the Inflation Reduction Act voted against:

— Lower prescription drug prices
— Lower health care costs
— A fairer tax system
— Tackling the climate crisis
— Lowering energy costs
— Creating good-paying jobs",25079
Joe Biden,"Democrats voted to cut the deficit to fight inflation by having the wealthy and big corporations pay their fair share. Every single Republican opposed requiring big corporations to pay a minimum tax of 15%, instead of some getting away with paying $0 in federal income taxes.",12860
